Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Account__c,Autopilot__c,Battery__c,Billing_Status__c,Cancelled__c,Delivery_Date__c,Hydraulic_System__c,Interior__c,Loan_Application__c,Manufacturing_Status__c,Model__c,Owner__c,Paint__c,Payment_Type__c,Prediction_Sample__c,Price__c,Rear_Seats__c,SAP_ID__c,Self_Driving__c,Spoiler__c,Status__c,Sunroof__c,Web_ID__c,Wheels__c,Year__c
a040U000002BaK5QAK,0050U000003lEZMQA2,,V-000326,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUs7QAG,1,100 kWh,Not Invoiced,,,1,White Premium,,,Flint,0030U00000qIju2QAC,130,Loan,,49100,,,1,,Delivery,,,"19"" Onyx Black Spinners",2020
a040U000002BaK6QAK,0050U000003lEZMQA2,,V-000327,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUs8QAG,,100P kWh,Not Invoiced,,,,Light Premium,,,Flash,0030U00000qIju3QAC,1000,Loan,,67075,1,,1,1,Delivery,,,"19"" Silver Wheels",2020
a040U000002BaK7QAK,0050U000003lEZMQA2,,V-000328,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUs9QAG,,75 kWh,Not Invoiced,,,1,White Premium,,,Flare,0030U00000qIju4QAC,230,Cash,,49100,,,1,,Delivery,,,"19"" Silver Wheels",2020
a040U000002BaK8QAK,0050U000003lEZMQA2,,V-000329,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsAQAW,,100 kWh,Not Invoiced,,,1,Cream Premium,,Delivered,Flash,0030U00000qIju5QAC,1000,Cash,,66175,1,,1,1,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaK9QAK,0050U000003lEZMQA2,,V-000330,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsBQAW,,100 kWh,Not Invoiced,,,,Black Textile,,,Flash,0030U00000qIju6QAC,1000,Cash,,60000,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaKAQA0,0050U000003lEZMQA2,,V-000331,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsCQAW,,100P kWh,Not Invoiced,,,1,Black Premium,,,Flash,0030U00000qIju7QAC,230,Cash,,63875,,,,1,Purchase,,,"19"" Silver Wheels",2020
a040U000002BaKBQA0,0050U000003lEZMQA2,,V-000332,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsDQAW,,75 kWh,Not Invoiced,,,1,White Premium,,Delivered,Flare,0030U00000qIju8QAC,230,Loan,,50400,1,,1,,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaKCQA0,0050U000003lEZMQA2,,V-000333,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsEQAW,,100 kWh,Not Invoiced,,,,White Premium,,Backlog,Flint,0030U00000qIju9QAC,1000,Loan,,44300,1,,1,,Manufacturing,,,"19"" Silver Wheels",2020
a040U000002BaKDQA0,0050U000003lEZMQA2,,V-000334,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsFQAW,1,100P kWh,Not Invoiced,,,1,Black Premium,,Painting,Flare,0030U00000qIjuAQAS,1000,Cash,,59400,1,,,,Manufacturing,,,"19"" Silver Wheels",2020
a040U000002BaKEQA0,0050U000003lEZMQA2,,V-000335,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsGQAW,1,75 kWh,Not Invoiced,,,1,Cream Premium,,,Flint,0030U00000qIjuBQAS,130,Loan,,46900,1,,1,,Ownership,1,,"19"" Silver Wheels",2020
a040U000002BaKFQA0,0050U000003lEZMQA2,,V-000336,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsHQAW,,75 kWh,Not Invoiced,,,,Cream Premium,,,Flint,0030U00000qIjuCQAS,4150,Loan,,38575,1,,,1,Ownership,1,,"19"" Onyx Black Spinners",2020
a040U000002BaKGQA0,0050U000003lEZMQA2,,V-000337,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsIQAW,1,75 kWh,Not Invoiced,,,,Cream Premium,,Shipping,Flash,0030U00000qIjuDQAS,4150,Cash,,62800,1,,,,Manufacturing,1,,"19"" Silver Wheels",2020
a040U000002BaKHQA0,0050U000003lEZMQA2,,V-000338,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsJQAW,1,75 kWh,Not Invoiced,,,,Black Premium,,,Flare,0030U00000qIjuEQAS,130,Loan,,53000,,,1,,Ownership,,,"19"" Silver Wheels",2020
a040U000002BaKIQA0,0050U000003lEZMQA2,,V-000339,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsKQAW,,75 kWh,Not Invoiced,,,1,Black Textile,,,Flare,0030U00000qIjuFQAS,1000,Loan,,48375,,,,1,Delivery,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaKJQA0,0050U000003lEZMQA2,,V-000340,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsLQAW,,100 kWh,Not Invoiced,,,1,Light Premium,,Shipping,Flare,0030U00000qIjuGQAS,1000,Loan,,52600,,,,,Manufacturing,1,,"19"" Silver Wheels",2020
a040U000002BaKKQA0,0050U000003lEZMQA2,,V-000341,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsMQAW,1,75 kWh,Not Invoiced,1,,1,Cream Premium,,,Flare,0030U00000qIjuHQAS,4150,Cash,,51100,,,,,Purchase,,,"19"" Onyx Black Spinners",2020
a040U000002BaKLQA0,0050U000003lEZMQA2,,V-000342,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsNQAW,1,100 kWh,Not Invoiced,,,,Black Premium,,,Flare,0030U00000qIjuIQAS,4150,,,,,,,,Evaluation,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaKMQA0,0050U000003lEZMQA2,,V-000343,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsOQAW,1,100 kWh,Not Invoiced,,,,Cream Premium,,,Flare,0030U00000qIjuJQAS,130,Loan,,55775,,,,1,Purchase,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaKNQA0,0050U000003lEZMQA2,,V-000344,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsPQAW,1,100 kWh,Not Invoiced,,,,Black Textile,,,Flash,0030U00000qIjuKQAS,1000,Cash,,67275,,,,1,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaKOQA0,0050U000003lEZMQA2,,V-000345,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsQQAW,,100 kWh,Not Invoiced,,,,White Premium,,,Flash,0030U00000qIjuLQAS,230,Cash,,64300,1,,1,,Ownership,,,"19"" Onyx Black Spinners",2020
a040U000002BaKQQA0,0050U000003lEZMQA2,,V-000347,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsSQAW,1,75 kWh,Not Invoiced,,,1,Light Premium,,,Flare,0030U00000qIjuNQAS,130,Loan,,57675,1,,1,1,Purchase,1,,"19"" Onyx Black Spinners",2020
a040U000002BaKRQA0,0050U000003lEZMQA2,,V-000348,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:57.000+0000,2020-05-30T05:27:57.000+0000,0010U000012MUsTQAW,1,100 kWh,Not Invoiced,,,,White Premium,,Welding,Flash,0030U00000qIjuOQAS,4150,Cash,,68000,,,1,,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaKSQA0,0050U000003lEZMQA2,,V-000349,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:57.000+0000,2020-05-30T05:27:57.000+0000,0010U000012MUsUQAW,1,75 kWh,Not Invoiced,,,,Cream Premium,,Assembly,Flare,0030U00000qIjuPQAS,230,Loan,,51500,,,,,Manufacturing,1,,"19"" Silver Wheels",2020
a040U000002BaKPQA0,0050U000003lEZMQA2,,V-000346,2020-05-30T05:27:55.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:57.000+0000,,2020-05-30T05:27:56.000+0000,2020-05-30T05:27:56.000+0000,0010U000012MUsRQAW,,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flint,0030U00000qIjuMQAS,0,Cash,,42600,,,,,Delivery,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHFQA0,0050U000003lEZMQA2,,V-000150,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpHQAW,1,100 kWh,Not Invoiced,,,1,Cream Premium,,Delivered,Flash,0030U00000qIjrCQAS,1000,Loan,,66875,,,,1,Manufacturing,,,"19"" Onyx Black Spinners",2020
a040U000002BaHGQA0,0050U000003lEZMQA2,,V-000151,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpIQAW,,75 kWh,Not Invoiced,,,1,White Premium,,,Flash,0030U00000qIjrDQAS,130,Cash,,57600,,,,,Purchase,1,,"19"" Silver Wheels",2020
a040U000002BaHHQA0,0050U000003lEZMQA2,,V-000152,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpJQAW,1,100P kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0030U00000qIjrEQAS,130,Cash,,62600,,,1,,Ownership,1,,"19"" Silver Wheels",2020
a040U000002BaHIQA0,0050U000003lEZMQA2,,V-000153,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpKQAW,,100 kWh,Not Invoiced,,,,Black Premium,,,Flare,0030U00000qIjrFQAS,230,,,,1,,,1,Evaluation,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHJQA0,0050U000003lEZMQA2,,V-000154,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpLQAW,1,100 kWh,Not Invoiced,,,,Black Textile,,,Flare,0030U00000qIjrGQAS,4150,Loan,,58775,,,1,1,Ownership,,,"19"" Silver Wheels",2020
a040U000002BaHKQA0,0050U000003lEZMQA2,,V-000155,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpMQAW,,75 kWh,Not Invoiced,,,1,Black Textile,,Assembly,Flint,0030U00000qIjrHQAS,4150,Loan,,41900,1,,1,,Manufacturing,1,,"19"" Silver Wheels",2020
a040U000002BaHLQA0,0050U000003lEZMQA2,,V-000156,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpNQAW,1,100P kWh,Not Invoiced,,,1,Black Textile,,,Flint,0030U00000qIjrIQAS,1000,Loan,,48100,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHMQA0,0050U000003lEZMQA2,,V-000157,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpOQAW,,100P kWh,Not Invoiced,,,,Cream Premium,,,Flint,0030U00000qIjrJQAS,230,Loan,,47275,,,1,1,Delivery,1,,"19"" Silver Wheels",2020
a040U000002BaHNQA0,0050U000003lEZMQA2,,V-000158,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpPQAW,1,100 kWh,Not Invoiced,,,1,Light Premium,,,Flint,0030U00000qIjrKQAS,230,Loan,,48375,,,,1,Delivery,1,,"19"" Onyx Black Spinners",2020
a040U000002BaHOQA0,0050U000003lEZMQA2,,V-000159,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpQQAW,,100 kWh,Not Invoiced,,,,White Premium,,Painting,Flint,0030U00000qIjrLQAS,0,Cash,,45800,1,,1,,Manufacturing,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHPQA0,0050U000003lEZMQA2,,V-000160,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpRQAW,,100 kWh,Not Invoiced,,,1,Light Premium,,,Flash,0030U00000qIjrMQAS,4150,Cash,,62400,1,,,,Ownership,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHQQA0,0050U000003lEZMQA2,,V-000161,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpSQAW,1,100 kWh,Not Invoiced,,,1,Light Premium,,,Flash,0030U00000qIjrNQAS,0,,,,1,,1,1,Evaluation,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHRQA0,0050U000003lEZMQA2,,V-000162,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpTQAW,1,100P kWh,Not Invoiced,,,,Cream Premium,,Welding,Flint,0030U00000qIjrOQAS,4150,Loan,,50000,,,1,,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHSQA0,0050U000003lEZMQA2,,V-000163,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpUQAW,1,100 kWh,Not Invoiced,,,,Cream Premium,,Backlog,Flash,0030U00000qIjrPQAS,4150,Cash,,68575,1,,,1,Manufacturing,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHTQA0,0050U000003lEZMQA2,,V-000164,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpVQAW,,100 kWh,Not Invoiced,,,,Cream Premium,,,Flare,0030U00000qIjrQQAS,230,Cash,,53000,,,1,,Delivery,,,"19"" Onyx Black Spinners",2020
a040U000002BaHUQA0,0050U000003lEZMQA2,,V-000165,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpWQAW,,75 kWh,Not Invoiced,,,1,Light Premium,,Delivered,Flare,0030U00000qIjrRQAS,1000,Loan,,51175,1,,1,1,Manufacturing,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHVQA0,0050U000003lEZMQA2,,V-000166,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpXQAW,,100P kWh,Not Invoiced,,,,Light Premium,,,Flare,0030U00000qIjrSQAS,1000,Cash,,54275,,,,1,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHWQA0,0050U000003lEZMQA2,,V-000167,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpYQAW,1,75 kWh,Not Invoiced,,,,Light Premium,,,Flash,0030U00000qIjrTQAS,230,Loan,,60000,,,,,Delivery,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHXQA0,0050U000003lEZMQA2,,V-000168,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpZQAW,1,75 kWh,Not Invoiced,,,1,Black Premium,,Assembly,Flash,0030U00000qIjrUQAS,130,Cash,,62600,,,,,Manufacturing,1,,"19"" Onyx Black Spinners",2020
a040U000002BaHYQA0,0050U000003lEZMQA2,,V-000169,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpaQAG,1,100 kWh,Not Invoiced,,,,Black Premium,,,Flare,0030U00000qIjrVQAS,230,Loan,,58775,,,1,1,Delivery,,,"19"" Onyx Black Spinners",2020
a040U000002BaHZQA0,0050U000003lEZMQA2,,V-000170,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpbQAG,1,100 kWh,Not Invoiced,,,,Cream Premium,,,Flare,0030U00000qIjrWQAS,4150,Cash,,57800,1,,,,Delivery,1,,"19"" Onyx Black Spinners",2020
a040U000002BaHaQAK,0050U000003lEZMQA2,,V-000171,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpcQAG,,100 kWh,Not Invoiced,,,,Black Premium,,Stamping,Flare,0030U00000qIjrXQAS,4150,Cash,,55800,1,,1,,Manufacturing,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHbQAK,0050U000003lEZMQA2,,V-000172,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpdQAG,,75 kWh,Not Invoiced,,,1,Cream Premium,,,Flint,0030U00000qIjrYQAS,130,Loan,,41900,1,,1,,Delivery,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHcQAK,0050U000003lEZMQA2,,V-000173,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpeQAG,1,100P kWh,Not Invoiced,,,,Cream Premium,,,Flint,0030U00000qIjrZQAS,4150,Loan,,50775,,,1,1,Delivery,,,"19"" Silver Wheels",2020
a040U000002BaHdQAK,0050U000003lEZMQA2,,V-000174,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpfQAG,,100 kWh,Not Invoiced,,,,Cream Premium,,,Flash,0030U00000qIjraQAC,230,Loan,,66575,1,,1,1,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHeQAK,0050U000003lEZMQA2,,V-000175,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpgQAG,,100 kWh,Not Invoiced,,,,Light Premium,,,Flash,0030U00000qIjrbQAC,0,Loan,,60775,,,,1,Delivery,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHfQAK,0050U000003lEZMQA2,,V-000176,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUphQAG,,100 kWh,Not Invoiced,,,,Black Textile,,,Flint,0030U00000qIjrcQAC,4150,Loan,,42075,1,,,1,Delivery,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHgQAK,0050U000003lEZMQA2,,V-000177,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpiQAG,,100 kWh,Not Invoiced,,,,Cream Premium,,,Flint,0030U00000qIjrdQAC,130,Loan,,45075,1,,1,1,Delivery,,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHhQAK,0050U000003lEZMQA2,,V-000178,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpjQAG,1,100 kWh,Not Invoiced,,,1,Black Premium,,,Flash,0030U00000qIjreQAC,1000,Cash,,69675,1,,,1,Purchase,1,,"19"" Sonic Carbon Wheels",2020
a040U000002BaHiQAK,0050U000003lEZMQA2,,V-000179,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpkQAG,1,100P kWh,Not Invoiced,,,,White Premium,,,Flare,0030U00000qIjrfQAC,1000,Cash,,57775,,,,1,Purchase,,,"19"" Onyx Black Spinners",2020
a040U000002BaHjQAK,0050U000003lEZMQA2,,V-000180,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUplQAG,1,75 kWh,Not Invoiced,1,,1,Black Textile,,,Flare,0030U00000qIjrgQAC,230,Cash,,51875,,,,1,Purchase,,,"19"" Silver Wheels",2020
a040U000002BaHkQAK,0050U000003lEZMQA2,,V-000181,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpmQAG,,100 kWh,Not Invoiced,1,,1,Black Textile,,,Flare,0030U00000qIjrhQAC,130,Cash,,54100,,,1,,Purchase,,,"19"" Onyx Black Spinners",2020
a040U000002BaHlQAK,0050U000003lEZMQA2,,V-000182,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpnQAG,,100 kWh,Not Invoiced,,,1,Black Premium,,,Flare,0030U00000qIjriQAC,0,Loan,,51100,,,,,Ownership,,,"19"" Onyx Black Spinners",2020
a040U000002BaHmQAK,0050U000003lEZMQA2,,V-000183,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUpoQAG,1,100 kWh,Not Invoiced,,,,Cream Premium,,,Flare,0030U00000qIjrjQAC,4150,Loan,,57800,1,,,,Delivery,1,,"19"" Onyx Black Spinners",2020
a040U000002BaHnQAK,0050U000003lEZMQA2,,V-000184,2020-05-30T05:27:52.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,0050U000003lEZMQA2,2020-05-30T05:27:53.000+0000,,,,0010U000012MUppQAG,,100 kWh,Not Invoiced,,,,Cream Premium,,,Flash,0030U00000qIjrkQAC,130,Loan,,61300,1,,,,Purchase,,,"19"" Onyx Black Spinners",2020
