Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Account__c,Autopilot__c,Battery__c,Billing_Status__c,Cancelled__c,Delivery_Date__c,Hydraulic_System__c,Interior__c,Loan_Application__c,Manufacturing_Status__c,Model__c,Owner__c,Paint__c,Payment_Type__c,Prediction_Sample__c,Price__c,Rear_Seats__c,SAP_ID__c,Self_Driving__c,Spoiler__c,Status__c,Sunroof__c,Web_ID__c,Wheels__c,Year__c
a041D0000058X54QAE,0051D000006P1N1QAK,,V-002080,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF1kQAG,,100P kWh,Not Invoiced,,,,Light Premium,,,Flare,0031D00000ZCG9LQAX,230,Loan,1,54275,,,,1,Purchase,1,,"19"" Onyx Black Spinners",2021
a041D0000058X55QAE,0051D000006P1N1QAK,,V-002081,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF1lQAG,1,100 kWh,Not Invoiced,1,,1,Light Premium,,,Flint,0031D00000ZCG9MQAX,1000,Cash,1,50600,,,1,,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058X56QAE,0051D000006P1N1QAK,,V-002082,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF1mQAG,1,75 kWh,Not Invoiced,1,,1,Black Premium,,,Flare,0031D00000ZCG9NQAX,230,Cash,1,54100,,,1,,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X57QAE,0051D000006P1N1QAK,,V-002083,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF1nQAG,1,75 kWh,Not Invoiced,1,,1,Light Premium,,,Flash,0031D00000ZCG9OQAX,230,Cash,1,64100,,,1,,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X58QAE,0051D000006P1N1QAK,,V-002084,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF1oQAG,,75 kWh,Not Invoiced,1,,,Light Premium,,,Flash,0031D00000ZCG9PQAX,1000,Cash,1,59300,1,,1,,Purchase,,,"19"" Silver Wheels",2021
a041D0000058X59QAE,0051D000006P1N1QAK,,V-002085,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF1pQAG,,100 kWh,Not Invoiced,,,,Black Textile,,,Flint,0031D00000ZCG9QQAX,130,Loan,1,44300,1,,1,,Purchase,,,"19"" Silver Wheels",2021
a041D0000058X5AQAU,0051D000006P1N1QAK,,V-002086,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF1qQAG,,75 kWh,Not Invoiced,,,,Light Premium,,,Flash,0031D00000ZCG9RQAX,55,Loan,1,57275,,,,1,Purchase,1,,"19"" Onyx Black Spinners",2021
a041D0000058X5BQAU,0051D000006P1N1QAK,,V-002087,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF1rQAG,,75 kWh,Not Invoiced,1,,,Cream Premium,,,Flare,0031D00000ZCG9SQAX,130,Loan,1,48000,,,1,,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5CQAU,0051D000006P1N1QAK,,V-002088,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF1sQAG,,100P kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0031D00000ZCG9TQAX,230,Cash,1,58900,1,,1,,Purchase,1,,"19"" Onyx Black Spinners",2021
a041D0000058X5DQAU,0051D000006P1N1QAK,,V-002089,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF1tQAG,,100 kWh,Not Invoiced,1,,1,Cream Premium,,,Flash,0031D00000ZCG9UQAX,4150,Cash,1,63175,1,,,1,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5EQAU,0051D000006P1N1QAK,,V-002090,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF1uQAG,1,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flint,0031D00000ZCG9VQAX,1000,Loan,1,50600,,,1,,Purchase,1,,"19"" Onyx Black Spinners",2021
a041D0000058X5FQAU,0051D000006P1N1QAK,,V-002091,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF1vQAG,1,100 kWh,Not Invoiced,1,,,Black Premium,,,Flare,0031D00000ZCG9WQAX,0,Cash,1,59500,,,1,,Purchase,1,,"19"" Onyx Black Spinners",2021
a041D0000058X5GQAU,0051D000006P1N1QAK,,V-002092,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF1wQAG,1,100P kWh,Not Invoiced,1,,,Black Premium,,,Flash,0031D00000ZCG9XQAX,1000,Cash,1,68500,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5HQAU,0051D000006P1N1QAK,,V-002093,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF1xQAG,1,100 kWh,Not Invoiced,,,,Cream Premium,,,Flare,0031D00000ZCG9YQAX,4150,Cash,1,59500,,,1,,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5IQAU,0051D000006P1N1QAK,,V-002094,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF1yQAG,,100 kWh,Not Invoiced,,,,Black Premium,,,Flare,0031D00000ZCG9ZQAX,230,Loan,1,53000,,,1,,Purchase,,,"19"" Onyx Black Spinners",2021
a041D0000058X5JQAU,0051D000006P1N1QAK,,V-002095,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF1zQAG,1,100 kWh,Not Invoiced,,,,Light Premium,,,Flare,0031D00000ZCG9aQAH,130,Loan,1,55000,,,,,Purchase,,,"19"" Onyx Black Spinners",2021
a041D0000058X5KQAU,0051D000006P1N1QAK,,V-002096,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF20QAG,1,100 kWh,Not Invoiced,,,,Light Premium,,,Flash,0031D00000ZCG9bQAH,230,Loan,1,66500,,,,,Purchase,1,,"19"" Silver Wheels",2021
a041D0000058X5LQAU,0051D000006P1N1QAK,,V-002097,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF21QAG,,75 kWh,Not Invoiced,1,,,Black Premium,,,Flare,0031D00000ZCG9cQAH,4150,Loan,1,49500,,,1,,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5MQAU,0051D000006P1N1QAK,,V-002098,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF22QAG,1,75 kWh,Not Invoiced,,,1,Cream Premium,,,Flash,0031D00000ZCG9dQAH,130,Cash,1,66900,1,,1,,Purchase,1,,"19"" Onyx Black Spinners",2021
a041D0000058X5NQAU,0051D000006P1N1QAK,,V-002099,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF23QAG,1,100P kWh,Not Invoiced,1,,1,White Premium,,,Flash,0031D00000ZCG9eQAH,4150,Loan,1,74675,1,,1,1,Purchase,1,,"19"" Onyx Black Spinners",2021
a041D0000058X5OQAU,0051D000006P1N1QAK,,V-002100,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF24QAG,,75 kWh,Not Invoiced,,,1,Light Premium,,,Flint,0031D00000ZCG9fQAH,4150,Cash,1,41900,1,,1,,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5PQAU,0051D000006P1N1QAK,,V-002101,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF25QAG,1,100 kWh,Not Invoiced,,,,Light Premium,,,Flare,0031D00000ZCG9gQAH,55,Loan,1,55775,,,,1,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5QQAU,0051D000006P1N1QAK,,V-002102,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF26QAG,,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0031D00000ZCG9hQAH,130,Loan,1,55600,,,1,,Purchase,1,,"19"" Silver Wheels",2021
a041D0000058X5RQAU,0051D000006P1N1QAK,,V-002103,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF27QAG,,100P kWh,Not Invoiced,,,1,Cream Premium,,,Flint,0031D00000ZCG9iQAH,0,Cash,1,49675,1,,1,1,Purchase,1,,"19"" Onyx Black Spinners",2021
a041D0000058X5SQAU,0051D000006P1N1QAK,,V-002104,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF28QAG,,100P kWh,Not Invoiced,,,1,Black Textile,,,Flare,0031D00000ZCG9jQAH,4150,Cash,1,56675,1,,,1,Purchase,1,,"19"" Silver Wheels",2021
a041D0000058X5TQAU,0051D000006P1N1QAK,,V-002105,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF29QAG,1,75 kWh,Not Invoiced,,,,Light Premium,,,Flare,0031D00000ZCG9kQAH,1000,Loan,1,53775,,,1,1,Purchase,,,"19"" Onyx Black Spinners",2021
a041D0000058X5UQAU,0051D000006P1N1QAK,,V-002106,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2AQAW,,75 kWh,Not Invoiced,,,1,Cream Premium,,,Flash,0031D00000ZCG9lQAH,130,Loan,1,59100,,,1,,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5VQAU,0051D000006P1N1QAK,,V-002107,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2BQAW,1,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0031D00000ZCG9mQAH,4150,Loan,1,62675,1,,1,1,Purchase,1,,"19"" Onyx Black Spinners",2021
a041D0000058X5WQAU,0051D000006P1N1QAK,,V-002108,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2CQAW,1,100 kWh,Not Invoiced,1,,,Black Premium,,,Flash,0031D00000ZCG9nQAH,1000,Loan,1,66300,1,,,,Purchase,,,"19"" Onyx Black Spinners",2021
a041D0000058X5XQAU,0051D000006P1N1QAK,,V-002109,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2DQAW,1,75 kWh,Not Invoiced,,,1,Cream Premium,,,Flint,0031D00000ZCG9oQAH,230,Cash,1,45600,,,1,,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5YQAU,0051D000006P1N1QAK,,V-002110,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2EQAW,,100 kWh,Not Invoiced,,,,Black Premium,,,Flare,0031D00000ZCG9pQAH,4150,Loan,1,50775,,,,1,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5ZQAU,0051D000006P1N1QAK,,V-002111,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2FQAW,,75 kWh,Not Invoiced,,,1,Black Premium,,,Flare,0031D00000ZCG9qQAH,130,Loan,1,48175,1,,,1,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5aQAE,0051D000006P1N1QAK,,V-002112,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2GQAW,1,100P kWh,Not Invoiced,,,1,White Premium,,,Flare,0031D00000ZCG9rQAH,130,Loan,1,59600,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5bQAE,0051D000006P1N1QAK,,V-002113,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2HQAW,,100 kWh,Not Invoiced,,,,Black Textile,,,Flash,0031D00000ZCG9sQAH,230,Cash,1,61300,1,,,,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5cQAE,0051D000006P1N1QAK,,V-002114,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2IQAW,,100 kWh,Not Invoiced,,,,Cream Premium,,,Flare,0031D00000ZCG9tQAH,230,Loan,1,52275,,,,1,Purchase,1,,"19"" Onyx Black Spinners",2021
a041D0000058X5dQAE,0051D000006P1N1QAK,,V-002115,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2JQAW,,100 kWh,Not Invoiced,,,,Light Premium,,,Flare,0031D00000ZCG9uQAH,130,Cash,1,54300,1,,1,,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5eQAE,0051D000006P1N1QAK,,V-002116,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2KQAW,1,75 kWh,Not Invoiced,1,,,White Premium,,,Flare,0031D00000ZCG9vQAH,4150,Cash,1,54500,,,1,,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5fQAE,0051D000006P1N1QAK,,V-002117,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2LQAW,,100 kWh,Not Invoiced,1,,,White Premium,,,Flash,0031D00000ZCG9wQAH,4150,Cash,1,62275,,,,1,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5gQAE,0051D000006P1N1QAK,,V-002118,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2MQAW,,100 kWh,Not Invoiced,,,,Light Premium,,,Flare,0031D00000ZCG9xQAH,4150,Loan,1,50000,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5hQAE,0051D000006P1N1QAK,,V-002119,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2NQAW,1,75 kWh,Not Invoiced,,,,Cream Premium,,,Flare,0031D00000ZCG9yQAH,1000,Loan,1,56575,1,,1,1,Purchase,1,,"19"" Silver Wheels",2021
a041D0000058X5iQAE,0051D000006P1N1QAK,,V-002120,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2OQAW,1,100P kWh,Not Invoiced,1,,1,Black Premium,,,Flare,0031D00000ZCG9zQAH,1000,Cash,1,61100,,,1,,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5jQAE,0051D000006P1N1QAK,,V-002121,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2PQAW,,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flint,0031D00000ZCGA0QAP,4150,Loan,1,44875,,,1,1,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5kQAE,0051D000006P1N1QAK,,V-002122,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2QQAW,1,75 kWh,Not Invoiced,,,1,Black Textile,,,Flare,0031D00000ZCGA1QAP,0,Loan,1,57675,1,,1,1,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5lQAE,0051D000006P1N1QAK,,V-002123,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2RQAW,1,75 kWh,Not Invoiced,1,,,Black Textile,,,Flash,0031D00000ZCGA2QAP,4150,Cash,1,64500,,,1,,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5mQAE,0051D000006P1N1QAK,,V-002124,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2SQAW,1,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flare,0031D00000ZCGA3QAP,230,Loan,1,58175,1,,,1,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5nQAE,0051D000006P1N1QAK,,V-002125,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2TQAW,1,75 kWh,Not Invoiced,1,,1,Light Premium,,,Flint,0031D00000ZCGA4QAP,230,Cash,1,44875,,,1,1,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5oQAE,0051D000006P1N1QAK,,V-002126,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2UQAW,,100P kWh,Not Invoiced,,,,Black Premium,,,Flint,0031D00000ZCGA5QAP,55,Cash,1,47800,1,,1,,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5pQAE,0051D000006P1N1QAK,,V-002127,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2VQAW,1,75 kWh,Not Invoiced,1,,,Cream Premium,,,Flare,0031D00000ZCGA6QAP,1000,Loan,1,53000,,,1,,Purchase,,,"19"" Silver Wheels",2021
a041D0000058X5qQAE,0051D000006P1N1QAK,,V-002128,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2WQAW,1,100P kWh,Not Invoiced,,,1,Black Premium,,,Flash,0031D00000ZCGA7QAP,0,Cash,1,73900,1,,1,,Purchase,1,,"19"" Silver Wheels",2021
a041D0000058X5rQAE,0051D000006P1N1QAK,,V-002129,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2XQAW,,75 kWh,Not Invoiced,1,,,Light Premium,,,Flash,0031D00000ZCGA8QAP,55,Cash,1,55000,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X5sQAE,0051D000006P1N1QAK,,V-002130,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2YQAW,1,100P kWh,Not Invoiced,1,,1,Black Premium,,,Flash,0031D00000ZCGA9QAP,1000,Cash,1,68100,,,,,Purchase,,,"19"" Silver Wheels",2021
a041D0000058X5tQAE,0051D000006P1N1QAK,,V-002131,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2ZQAW,1,100 kWh,Not Invoiced,,,,Black Premium,,,Flint,0031D00000ZCGAAQA5,4150,Cash,1,47275,,,,1,Purchase,1,,"19"" Silver Wheels",2021
a041D0000058X5uQAE,0051D000006P1N1QAK,,V-002132,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2aQAG,1,75 kWh,Not Invoiced,,,,Cream Premium,,,Flare,0031D00000ZCGABQA5,230,Loan,1,50000,,,,,Purchase,,,"19"" Onyx Black Spinners",2021
a041D0000058X5vQAE,0051D000006P1N1QAK,,V-002133,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2bQAG,1,100 kWh,Not Invoiced,,,,Cream Premium,,,Flare,0031D00000ZCGACQA5,130,Cash,1,57075,1,,,1,Purchase,,,"19"" Onyx Black Spinners",2021
a041D0000058X5wQAE,0051D000006P1N1QAK,,V-002134,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2cQAG,1,100P kWh,Not Invoiced,1,,,Light Premium,,,Flash,0031D00000ZCGADQA5,55,Cash,1,69275,,,,1,Purchase,1,,"19"" Silver Wheels",2021
a041D0000058X5xQAE,0051D000006P1N1QAK,,V-002135,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2dQAG,1,100 kWh,Not Invoiced,,,1,Cream Premium,,,Flint,0031D00000ZCGAEQA5,55,Cash,1,46100,,,,,Purchase,,,"19"" Onyx Black Spinners",2021
a041D0000058X5yQAE,0051D000006P1N1QAK,,V-002136,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2eQAG,1,100 kWh,Not Invoiced,,,1,White Premium,,,Flash,0031D00000ZCGAFQA5,130,Cash,1,68900,1,,,,Purchase,1,,"19"" Onyx Black Spinners",2021
a041D0000058X5zQAE,0051D000006P1N1QAK,,V-002137,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2fQAG,1,75 kWh,Not Invoiced,1,,,Black Premium,,,Flare,0031D00000ZCGAGQA5,55,Loan,1,56575,1,,1,1,Purchase,1,,"19"" Sonic Carbon Wheels",2021
a041D0000058X60QAE,0051D000006P1N1QAK,,V-002138,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2gQAG,,100P kWh,Not Invoiced,,,,Light Premium,,,Flash,0031D00000ZCGAHQA5,55,Loan,1,67075,1,,1,1,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X61QAE,0051D000006P1N1QAK,,V-002139,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2hQAG,1,100 kWh,Not Invoiced,,,1,Black Premium,,,Flare,0031D00000ZCGAIQA5,55,Loan,1,59100,,,1,,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X62QAE,0051D000006P1N1QAK,,V-002140,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2iQAG,1,100 kWh,Not Invoiced,,,,Light Premium,,,Flare,0031D00000ZCGAJQA5,0,Cash,1,56300,1,,,,Purchase,,,"19"" Sonic Carbon Wheels",2021
a041D0000058X63QAE,0051D000006P1N1QAK,,V-002141,2021-03-17T16:58:01.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:17.000+0000,0051D000006P1N1QAK,2021-03-17T16:58:18.000+0000,,,,0011D00000pVF2jQAG,,100 kWh,Not Invoiced,,,,Black Premium,,,Flash,0031D00000ZCGAKQA5,130,Loan,1,65800,1,,1,,Purchase,1,,"19"" Onyx Black Spinners",2021
